student_id,date,beers_consumed
S023,2024-09-23 16:46:43.729780,4
S023,2024-09-24 16:46:43.729780,1
S023,2024-09-25 16:46:43.729780,5
S023,2024-09-26 16:46:43.729780,1
S023,2024-09-27 16:46:43.729780,1
S023,2024-09-28 16:46:43.729780,0
S023,2024-09-29 16:46:43.729780,1
S023,2024-09-30 16:46:43.729780,2
S023,2024-10-01 16:46:43.729780,0
S023,2024-10-02 16:46:43.729780,3
S023,2024-10-03 16:46:43.729780,4
S023,2024-10-04 16:46:43.729780,2
S023,2024-10-05 16:46:43.729780,5
S023,2024-10-06 16:46:43.729780,2
S023,2024-10-07 16:46:43.729780,3
S023,2024-10-08 16:46:43.729780,1
S023,2024-10-09 16:46:43.729780,2
S023,2024-10-10 16:46:43.729780,0
S023,2024-10-11 16:46:43.729780,3
S023,2024-10-12 16:46:43.729780,1
S023,2024-10-13 16:46:43.729780,3
S023,2024-10-14 16:46:43.729780,3
S023,2024-10-15 16:46:43.729780,1
S023,2024-10-16 16:46:43.729780,3
S023,2024-10-17 16:46:43.729780,0
S024,2024-09-18 16:46:43.729780,1
S024,2024-09-19 16:46:43.729780,0
S024,2024-09-20 16:46:43.729780,2
S024,2024-09-21 16:46:43.729780,1
S024,2024-09-22 16:46:43.729780,4
S024,2024-09-23 16:46:43.729780,3
S024,2024-09-24 16:46:43.729780,1
S024,2024-09-25 16:46:43.729780,1
S024,2024-09-26 16:46:43.729780,4
S024,2024-09-27 16:46:43.729780,1
S024,2024-09-28 16:46:43.729780,1
S024,2024-09-29 16:46:43.729780,1
S024,2024-09-30 16:46:43.729780,3
S024,2024-10-01 16:46:43.729780,1
S024,2024-10-02 16:46:43.729780,2
S024,2024-10-03 16:46:43.729780,5
S024,2024-10-04 16:46:43.729780,1
S024,2024-10-05 16:46:43.729780,2
S024,2024-10-06 16:46:43.729780,5
S024,2024-10-07 16:46:43.729780,1
S024,2024-10-08 16:46:43.729780,4
S024,2024-10-09 16:46:43.729780,4
S024,2024-10-10 16:46:43.729780,1
S024,2024-10-11 16:46:43.729780,2
S024,2024-10-12 16:46:43.729780,3
S024,2024-10-13 16:46:43.729780,6
S024,2024-10-14 16:46:43.729780,0
S024,2024-10-15 16:46:43.729780,4
S024,2024-10-16 16:46:43.729780,3
S024,2024-10-17 16:46:43.729780,1
S025,2024-09-18 16:46:43.729780,4
S025,2024-09-19 16:46:43.729780,1
S025,2024-09-20 16:46:43.729780,2
S025,2024-09-21 16:46:43.729780,1
S025,2024-09-22 16:46:43.729780,4
S025,2024-09-23 16:46:43.729780,3
S025,2024-09-24 16:46:43.729780,6
S025,2024-09-25 16:46:43.729780,1
S025,2024-09-26 16:46:43.729780,2
S025,2024-09-27 16:46:43.729780,1
S025,2024-09-28 16:46:43.729780,2
S025,2024-09-29 16:46:43.729780,3
S025,2024-09-30 16:46:43.729780,3
S025,2024-10-01 16:46:43.729780,0
S025,2024-10-02 16:46:43.729780,1
S025,2024-10-03 16:46:43.729780,1
S025,2024-10-04 16:46:43.729780,4
S025,2024-10-05 16:46:43.729780,1
S025,2024-10-06 16:46:43.729780,4
S025,2024-10-07 16:46:43.729780,0
S025,2024-10-08 16:46:43.729780,3
S025,2024-10-09 16:46:43.729780,1
S025,2024-10-10 16:46:43.729780,2
S025,2024-10-11 16:46:43.729780,4
S025,2024-10-12 16:46:43.729780,2
S025,2024-10-13 16:46:43.729780,1
S025,2024-10-14 16:46:43.729780,1
S025,2024-10-15 16:46:43.729780,2
S025,2024-10-16 16:46:43.729780,1
S025,2024-10-17 16:46:43.729780,2
S026,2024-09-18 16:46:43.729780,1
S026,2024-09-19 16:46:43.729780,2
S026,2024-09-20 16:46:43.729780,0
S026,2024-09-21 16:46:43.729780,1
S026,2024-09-22 16:46:43.729780,4
S026,2024-09-23 16:46:43.729780,3
S026,2024-09-24 16:46:43.729780,2
S026,2024-09-25 16:46:43.729780,2
S026,2024-09-26 16:46:43.729780,1
S026,2024-09-27 16:46:43.729780,5
S026,2024-09-28 16:46:43.729780,0
S026,2024-09-29 16:46:43.729780,2
S026,2024-09-30 16:46:43.729780,3
S026,2024-10-01 16:46:43.729780,1
S026,2024-10-02 16:46:43.729780,2
S026,2024-10-03 16:46:43.729780,4
S026,2024-10-04 16:46:43.729780,3
S026,2024-10-05 16:46:43.729780,2
S026,2024-10-06 16:46:43.729780,1
S026,2024-10-07 16:46:43.729780,3
S026,2024-10-08 16:46:43.729780,2
S026,2024-10-09 16:46:43.729780,1
S026,2024-10-10 16:46:43.729780,0
S026,2024-10-11 16:46:43.729780,0
S026,2024-10-12 16:46:43.729780,2
S026,2024-10-13 16:46:43.729780,0
S026,2024-10-14 16:46:43.729780,1
S026,2024-10-15 16:46:43.729780,0
S026,2024-10-16 16:46:43.729780,0
S026,2024-10-17 16:46:43.729780,2
S027,2024-09-18 16:46:43.729780,2
S027,2024-09-19 16:46:43.729780,4
S027,2024-09-20 16:46:43.729780,4
S027,2024-09-21 16:46:43.729780,0
S027,2024-09-22 16:46:43.729780,2
S027,2024-09-23 16:46:43.729780,1
S027,2024-09-24 16:46:43.729780,2
S027,2024-09-25 16:46:43.729780,1
S027,2024-09-26 16:46:43.729780,0
S027,2024-09-27 16:46:43.729780,4
S027,2024-09-28 16:46:43.729780,4
S027,2024-09-29 16:46:43.729780,1
S027,2024-09-30 16:46:43.729780,1
S027,2024-10-01 16:46:43.729780,3
S027,2024-10-02 16:46:43.729780,6
S027,2024-10-03 16:46:43.729780,1
S027,2024-10-04 16:46:43.729780,1
S027,2024-10-05 16:46:43.729780,3
S027,2024-10-06 16:46:43.729780,3
S027,2024-10-07 16:46:43.729780,1
S027,2024-10-08 16:46:43.729780,2
S027,2024-10-09 16:46:43.729780,2
S027,2024-10-10 16:46:43.729780,1
S027,2024-10-11 16:46:43.729780,2
S027,2024-10-12 16:46:43.729780,2
S027,2024-10-13 16:46:43.729780,2
S027,2024-10-14 16:46:43.729780,2
S027,2024-10-15 16:46:43.729780,2
S027,2024-10-16 16:46:43.729780,1
S027,2024-10-17 16:46:43.729780,1
S028,2024-09-18 16:46:43.729780,5
S028,2024-09-19 16:46:43.729780,3
S028,2024-09-20 16:46:43.729780,3
S028,2024-09-21 16:46:43.729780,1
S028,2024-09-22 16:46:43.729780,2
S028,2024-09-23 16:46:43.729780,7
S028,2024-09-24 16:46:43.729780,2
S028,2024-09-25 16:46:43.729780,2
S028,2024-09-26 16:46:43.729780,3
S028,2024-09-27 16:46:43.729780,0
S028,2024-09-28 16:46:43.729780,2
S028,2024-09-29 16:46:43.729780,2
S028,2024-09-30 16:46:43.729780,2
S028,2024-10-01 16:46:43.729780,1
S028,2024-10-02 16:46:43.729780,2
S028,2024-10-03 16:46:43.729780,1
S028,2024-10-04 16:46:43.729780,2
S028,2024-10-05 16:46:43.729780,2
S028,2024-10-06 16:46:43.729780,5
S028,2024-10-07 16:46:43.729780,2
S028,2024-10-08 16:46:43.729780,2
S028,2024-10-09 16:46:43.729780,1
S028,2024-10-10 16:46:43.729780,1
S028,2024-10-11 16:46:43.729780,0
S028,2024-10-12 16:46:43.729780,0
S028,2024-10-13 16:46:43.729780,2
S028,2024-10-14 16:46:43.729780,4
S028,2024-10-15 16:46:43.729780,2
S028,2024-10-16 16:46:43.729780,5
S028,2024-10-17 16:46:43.729780,1
S029,2024-09-18 16:46:43.729780,1
S029,2024-09-19 16:46:43.729780,2
S029,2024-09-20 16:46:43.729780,0
S029,2024-09-21 16:46:43.729780,0
S029,2024-09-22 16:46:43.729780,4
S029,2024-09-23 16:46:43.729780,3
S029,2024-09-24 16:46:43.729780,1
S029,2024-09-25 16:46:43.729780,2
S029,2024-09-26 16:46:43.729780,0
S029,2024-09-27 16:46:43.729780,0
S029,2024-09-28 16:46:43.729780,1
S029,2024-09-29 16:46:43.729780,2
S029,2024-09-30 16:46:43.729780,2
S029,2024-10-01 16:46:43.729780,1
S029,2024-10-02 16:46:43.729780,0
S029,2024-10-03 16:46:43.729780,3
S029,2024-10-04 16:46:43.729780,3
S029,2024-10-05 16:46:43.729780,3
S029,2024-10-06 16:46:43.729780,5
S029,2024-10-07 16:46:43.729780,2
S029,2024-10-08 16:46:43.729780,2
S029,2024-10-09 16:46:43.729780,3
S029,2024-10-10 16:46:43.729780,2
S029,2024-10-11 16:46:43.729780,2
S029,2024-10-12 16:46:43.729780,2
S029,2024-10-13 16:46:43.729780,6
S029,2024-10-14 16:46:43.729780,4
S029,2024-10-15 16:46:43.729780,1
S029,2024-10-16 16:46:43.729780,6
S029,2024-10-17 16:46:43.729780,1
S030,2024-09-18 16:46:43.729780,3
S030,2024-09-19 16:46:43.729780,1
S030,2024-09-20 16:46:43.729780,3
S030,2024-09-21 16:46:43.729780,4
S030,2024-09-22 16:46:43.729780,3
S030,2024-09-23 16:46:43.729780,3
S030,2024-09-24 16:46:43.729780,2
S030,2024-09-25 16:46:43.729780,4
S030,2024-09-26 16:46:43.729780,4
S030,2024-09-27 16:46:43.729780,1
S030,2024-09-28 16:46:43.729780,2
S030,2024-09-29 16:46:43.729780,2
S030,2024-09-30 16:46:43.729780,2
S030,2024-10-01 16:46:43.729780,2
S030,2024-10-02 16:46:43.729780,2
S030,2024-10-03 16:46:43.729780,4
S030,2024-10-04 16:46:43.729780,1
S030,2024-10-05 16:46:43.729780,1
S030,2024-10-06 16:46:43.729780,1
S030,2024-10-07 16:46:43.729780,2
S030,2024-10-08 16:46:43.729780,1
S030,2024-10-09 16:46:43.729780,1
S030,2024-10-10 16:46:43.729780,3
S030,2024-10-11 16:46:43.729780,2
S030,2024-10-12 16:46:43.729780,1
S030,2024-10-13 16:46:43.729780,1
S030,2024-10-14 16:46:43.729780,3
S030,2024-10-15 16:46:43.729780,0
S030,2024-10-16 16:46:43.729780,2
S030,2024-10-17 16:46:43.729780,3
S031,2024-09-18 16:46:43.729780,0
S031,2024-09-19 16:46:43.729780,3
S031,2024-09-20 16:46:43.729780,2
S031,2024-09-21 16:46:43.729780,3
S031,2024-09-22 16:46:43.729780,2
S031,2024-09-23 16:46:43.729780,2
S031,2024-09-24 16:46:43.729780,3
S031,2024-09-25 16:46:43.729780,2
S031,2024-09-26 16:46:43.729780,3
S031,2024-09-27 16:46:43.729780,2
S031,2024-09-28 16:46:43.729780,0
S031,2024-09-29 16:46:43.729780,1
S031,2024-09-30 16:46:43.729780,3
S031,2024-10-01 16:46:43.729780,2
S031,2024-10-02 16:46:43.729780,3
S031,2024-10-03 16:46:43.729780,1
S031,2024-10-04 16:46:43.729780,2
S031,2024-10-05 16:46:43.729780,0
S031,2024-10-06 16:46:43.729780,1
S031,2024-10-07 16:46:43.729780,1
S031,2024-10-08 16:46:43.729780,0
S031,2024-10-09 16:46:43.729780,4
S031,2024-10-10 16:46:43.729780,6
S031,2024-10-11 16:46:43.729780,4
S031,2024-10-12 16:46:43.729780,3
S031,2024-10-13 16:46:43.729780,1
S031,2024-10-14 16:46:43.729780,4
S031,2024-10-15 16:46:43.729780,2
S031,2024-10-16 16:46:43.729780,3
S031,2024-10-17 16:46:43.729780,2
S032,2024-09-18 16:46:43.729780,0
S032,2024-09-19 16:46:43.729780,2
S032,2024-09-20 16:46:43.729780,2
S032,2024-09-21 16:46:43.729780,3
S032,2024-09-22 16:46:43.729780,1
S032,2024-09-23 16:46:43.729780,0
S032,2024-09-24 16:46:43.729780,1
S032,2024-09-25 16:46:43.729780,3
S032,2024-09-26 16:46:43.729780,1
S032,2024-09-27 16:46:43.729780,1
S032,2024-09-28 16:46:43.729780,2
S032,2024-09-29 16:46:43.729780,5
S032,2024-09-30 16:46:43.729780,4
S032,2024-10-01 16:46:43.729780,2
S032,2024-10-02 16:46:43.729780,2
S032,2024-10-03 16:46:43.729780,5
S032,2024-10-04 16:46:43.729780,1
S032,2024-10-05 16:46:43.729780,2
S032,2024-10-06 16:46:43.729780,1
S032,2024-10-07 16:46:43.729780,3
S032,2024-10-08 16:46:43.729780,0
S032,2024-10-09 16:46:43.729780,0
S032,2024-10-10 16:46:43.729780,2
S032,2024-10-11 16:46:43.729780,1
S032,2024-10-12 16:46:43.729780,1
S032,2024-10-13 16:46:43.729780,2
S032,2024-10-14 16:46:43.729780,1
S032,2024-10-15 16:46:43.729780,2
S032,2024-10-16 16:46:43.729780,2
S032,2024-10-17 16:46:43.729780,3
S033,2024-09-18 16:46:43.729780,3
S033,2024-09-19 16:46:43.729780,1
S033,2024-09-20 16:46:43.729780,1
S033,2024-09-21 16:46:43.729780,1
S033,2024-09-22 16:46:43.729780,2
S033,2024-09-23 16:46:43.729780,2
S033,2024-09-24 16:46:43.729780,1
S033,2024-09-25 16:46:43.729780,1
S033,2024-09-26 16:46:43.729780,3
S033,2024-09-27 16:46:43.729780,1
S033,2024-09-28 16:46:43.729780,5
S033,2024-09-29 16:46:43.729780,2
S033,2024-09-30 16:46:43.729780,3
S033,2024-10-01 16:46:43.729780,0
S033,2024-10-02 16:46:43.729780,3
S033,2024-10-03 16:46:43.729780,0
S033,2024-10-04 16:46:43.729780,4
S033,2024-10-05 16:46:43.729780,1
S033,2024-10-06 16:46:43.729780,2
S033,2024-10-07 16:46:43.729780,3
S033,2024-10-08 16:46:43.729780,1
S033,2024-10-09 16:46:43.729780,0
S033,2024-10-10 16:46:43.729780,2
S033,2024-10-11 16:46:43.729780,2
S033,2024-10-12 16:46:43.729780,2
S033,2024-10-13 16:46:43.729780,0
S033,2024-10-14 16:46:43.729780,3
S033,2024-10-15 16:46:43.729780,5
S033,2024-10-16 16:46:43.729780,1
S033,2024-10-17 16:46:43.729780,2
S034,2024-09-18 16:46:43.729780,2
S034,2024-09-19 16:46:43.729780,6
S034,2024-09-20 16:46:43.729780,1
S034,2024-09-21 16:46:43.729780,2
S034,2024-09-22 16:46:43.729780,1
S034,2024-09-23 16:46:43.729780,1
S034,2024-09-24 16:46:43.729780,2
S034,2024-09-25 16:46:43.729780,0
S034,2024-09-26 16:46:43.729780,4
S034,2024-09-27 16:46:43.729780,2
S034,2024-09-28 16:46:43.729780,3
S034,2024-09-29 16:46:43.729780,1
S034,2024-09-30 16:46:43.729780,1
S034,2024-10-01 16:46:43.729780,3
S034,2024-10-02 16:46:43.729780,2
S034,2024-10-03 16:46:43.729780,2
S034,2024-10-04 16:46:43.729780,0
S034,2024-10-05 16:46:43.729780,1
S034,2024-10-06 16:46:43.729780,2
S034,2024-10-07 16:46:43.729780,0
S034,2024-10-08 16:46:43.729780,4
S034,2024-10-09 16:46:43.729780,5
S034,2024-10-10 16:46:43.729780,0
S034,2024-10-11 16:46:43.729780,0
S034,2024-10-12 16:46:43.729780,6
S034,2024-10-13 16:46:43.729780,0
S034,2024-10-14 16:46:43.729780,1
S034,2024-10-15 16:46:43.729780,0
S034,2024-10-16 16:46:43.729780,3
S034,2024-10-17 16:46:43.729780,2
S035,2024-09-18 16:46:43.729780,3
S035,2024-09-19 16:46:43.729780,5
S035,2024-09-20 16:46:43.729780,5
S035,2024-09-21 16:46:43.729780,2
S035,2024-09-22 16:46:43.729780,3
S035,2024-09-23 16:46:43.729780,6
S035,2024-09-24 16:46:43.729780,3
S035,2024-09-25 16:46:43.729780,2
S035,2024-09-26 16:46:43.729780,3
S035,2024-09-27 16:46:43.729780,1
S035,2024-09-28 16:46:43.729780,1
S035,2024-09-29 16:46:43.729780,4
S035,2024-09-30 16:46:43.729780,0
S035,2024-10-01 16:46:43.729780,6
S035,2024-10-02 16:46:43.729780,2
S035,2024-10-03 16:46:43.729780,3
S035,2024-10-04 16:46:43.729780,2
S035,2024-10-05 16:46:43.729780,0
S035,2024-10-06 16:46:43.729780,1
S035,2024-10-07 16:46:43.729780,4
S035,2024-10-08 16:46:43.729780,3
S035,2024-10-09 16:46:43.729780,3
S035,2024-10-10 16:46:43.729780,5
S035,2024-10-11 16:46:43.729780,1
S035,2024-10-12 16:46:43.729780,4
S035,2024-10-13 16:46:43.729780,1
S035,2024-10-14 16:46:43.729780,1
S035,2024-10-15 16:46:43.729780,1
S035,2024-10-16 16:46:43.729780,0
S035,2024-10-17 16:46:43.729780,1
S036,2024-09-18 16:46:43.729780,4
S036,2024-09-19 16:46:43.729780,2
S036,2024-09-20 16:46:43.729780,1
S036,2024-09-21 16:46:43.729780,1
S036,2024-09-22 16:46:43.729780,1
S036,2024-09-23 16:46:43.729780,2
S036,2024-09-24 16:46:43.729780,2
S036,2024-09-25 16:46:43.729780,0
S036,2024-09-26 16:46:43.729780,2
S036,2024-09-27 16:46:43.729780,1
S036,2024-09-28 16:46:43.729780,2
S036,2024-09-29 16:46:43.729780,2
S036,2024-09-30 16:46:43.729780,0
S036,2024-10-01 16:46:43.729780,2
S036,2024-10-02 16:46:43.729780,0
S036,2024-10-03 16:46:43.729780,3
S036,2024-10-04 16:46:43.729780,4
S036,2024-10-05 16:46:43.729780,4
S036,2024-10-06 16:46:43.729780,3
S036,2024-10-07 16:46:43.729780,3
S036,2024-10-08 16:46:43.729780,2
S036,2024-10-09 16:46:43.729780,0
S036,2024-10-10 16:46:43.729780,2
S036,2024-10-11 16:46:43.729780,3
S036,2024-10-12 16:46:43.729780,1
S036,2024-10-13 16:46:43.729780,2
S036,2024-10-14 16:46:43.729780,1
S036,2024-10-15 16:46:43.729780,1
S036,2024-10-16 16:46:43.729780,2
S036,2024-10-17 16:46:43.729780,3
S037,2024-09-18 16:46:43.729780,2
S037,2024-09-19 16:46:43.729780,0
S037,2024-09-20 16:46:43.729780,3
S037,2024-09-21 16:46:43.729780,2
S037,2024-09-22 16:46:43.729780,2
S037,2024-09-23 16:46:43.729780,0
S037,2024-09-24 16:46:43.729780,4
S037,2024-09-25 16:46:43.729780,2
S037,2024-09-26 16:46:43.729780,2
S037,2024-09-27 16:46:43.729780,1
S037,2024-09-28 16:46:43.729780,2
S037,2024-09-29 16:46:43.729780,2
S037,2024-09-30 16:46:43.729780,2
S037,2024-10-01 16:46:43.729780,4
S037,2024-10-02 16:46:43.729780,0
S037,2024-10-03 16:46:43.729780,1
S037,2024-10-04 16:46:43.729780,4
S037,2024-10-05 16:46:43.729780,0
S037,2024-10-06 16:46:43.729780,0
S037,2024-10-07 16:46:43.729780,3
S037,2024-10-08 16:46:43.729780,0
S037,2024-10-09 16:46:43.729780,1
S037,2024-10-10 16:46:43.729780,0
S037,2024-10-11 16:46:43.729780,1
S037,2024-10-12 16:46:43.729780,2
S037,2024-10-13 16:46:43.729780,2
S037,2024-10-14 16:46:43.729780,1
S037,2024-10-15 16:46:43.729780,2
S037,2024-10-16 16:46:43.729780,3
S037,2024-10-17 16:46:43.729780,0
S038,2024-09-18 16:46:43.729780,3
S038,2024-09-19 16:46:43.729780,1
S038,2024-09-20 16:46:43.729780,4
S038,2024-09-21 16:46:43.729780,5
S038,2024-09-22 16:46:43.729780,1
S038,2024-09-23 16:46:43.729780,1
S038,2024-09-24 16:46:43.729780,4
S038,2024-09-25 16:46:43.729780,1
S038,2024-09-26 16:46:43.729780,1
S038,2024-09-27 16:46:43.729780,3
S038,2024-09-28 16:46:43.729780,2
S038,2024-09-29 16:46:43.729780,0
S038,2024-09-30 16:46:43.729780,1
S038,2024-10-01 16:46:43.729780,2
S038,2024-10-02 16:46:43.729780,1
S038,2024-10-03 16:46:43.729780,4
S038,2024-10-04 16:46:43.729780,3
S038,2024-10-05 16:46:43.729780,0
S038,2024-10-06 16:46:43.729780,2
S038,2024-10-07 16:46:43.729780,4
S038,2024-10-08 16:46:43.729780,2
S038,2024-10-09 16:46:43.729780,1
S038,2024-10-10 16:46:43.729780,2
S038,2024-10-11 16:46:43.729780,2
S038,2024-10-12 16:46:43.729780,2
S038,2024-10-13 16:46:43.729780,1
S038,2024-10-14 16:46:43.729780,0
S038,2024-10-15 16:46:43.729780,3
S038,2024-10-16 16:46:43.729780,6
S038,2024-10-17 16:46:43.729780,1
S039,2024-09-18 16:46:43.729780,2
S039,2024-09-19 16:46:43.729780,2
S039,2024-09-20 16:46:43.729780,2
S039,2024-09-21 16:46:43.729780,2
S039,2024-09-22 16:46:43.729780,2
S039,2024-09-23 16:46:43.729780,1
S039,2024-09-24 16:46:43.729780,4
S039,2024-09-25 16:46:43.729780,3
S039,2024-09-26 16:46:43.729780,0
S039,2024-09-27 16:46:43.729780,2
S039,2024-09-28 16:46:43.729780,2
S039,2024-09-29 16:46:43.729780,3
S039,2024-09-30 16:46:43.729780,1
S039,2024-10-01 16:46:43.729780,2
S039,2024-10-02 16:46:43.729780,0
S039,2024-10-03 16:46:43.729780,3
S039,2024-10-04 16:46:43.729780,3
S039,2024-10-05 16:46:43.729780,2
S039,2024-10-06 16:46:43.729780,0
S039,2024-10-07 16:46:43.729780,3
S039,2024-10-08 16:46:43.729780,2
S039,2024-10-09 16:46:43.729780,4
S039,2024-10-10 16:46:43.729780,1
S039,2024-10-11 16:46:43.729780,3
S039,2024-10-12 16:46:43.729780,2
S039,2024-10-13 16:46:43.729780,4
S039,2024-10-14 16:46:43.729780,0
S039,2024-10-15 16:46:43.729780,2
S039,2024-10-16 16:46:43.729780,1
S039,2024-10-17 16:46:43.729780,1
S040,2024-09-18 16:46:43.729780,1
S040,2024-09-19 16:46:43.729780,0
S040,2024-09-20 16:46:43.729780,1
S040,2024-09-21 16:46:43.729780,2
S040,2024-09-22 16:46:43.729780,3
S040,2024-09-23 16:46:43.729780,5
S040,2024-09-24 16:46:43.729780,3
S040,2024-09-25 16:46:43.729780,2
S040,2024-09-26 16:46:43.729780,4
S040,2024-09-27 16:46:43.729780,3
S040,2024-09-28 16:46:43.729780,2
S040,2024-09-29 16:46:43.729780,1
S040,2024-09-30 16:46:43.729780,1
S040,2024-10-01 16:46:43.729780,4
S040,2024-10-02 16:46:43.729780,5
S040,2024-10-03 16:46:43.729780,1
S040,2024-10-04 16:46:43.729780,3
S040,2024-10-05 16:46:43.729780,2
S040,2024-10-06 16:46:43.729780,1
S040,2024-10-07 16:46:43.729780,2
S040,2024-10-08 16:46:43.729780,1
S040,2024-10-09 16:46:43.729780,2
S040,2024-10-10 16:46:43.729780,1
S040,2024-10-11 16:46:43.729780,0
S040,2024-10-12 16:46:43.729780,2
S040,2024-10-13 16:46:43.729780,1
S040,2024-10-14 16:46:43.729780,2
S040,2024-10-15 16:46:43.729780,3
S040,2024-10-16 16:46:43.729780,0
S040,2024-10-17 16:46:43.729780,0
S041,2024-09-18 16:46:43.729780,2
S041,2024-09-19 16:46:43.729780,1
S041,2024-09-20 16:46:43.729780,2
S041,2024-09-21 16:46:43.729780,3
S041,2024-09-22 16:46:43.729780,2
S041,2024-09-23 16:46:43.729780,3
S041,2024-09-24 16:46:43.729780,3
S041,2024-09-25 16:46:43.729780,3
S041,2024-09-26 16:46:43.729780,2
S041,2024-09-27 16:46:43.729780,0
S041,2024-09-28 16:46:43.729780,2
S041,2024-09-29 16:46:43.729780,2
S041,2024-09-30 16:46:43.729780,2
S041,2024-10-01 16:46:43.729780,3
S041,2024-10-02 16:46:43.729780,1
S041,2024-10-03 16:46:43.729780,2
S041,2024-10-04 16:46:43.729780,0
S041,2024-10-05 16:46:43.729780,0
S041,2024-10-06 16:46:43.729780,2
S041,2024-10-07 16:46:43.729780,3
S041,2024-10-08 16:46:43.729780,1
S041,2024-10-09 16:46:43.729780,1
S041,2024-10-10 16:46:43.729780,4
S041,2024-10-11 16:46:43.729780,1
S041,2024-10-12 16:46:43.729780,2
S041,2024-10-13 16:46:43.729780,0
S041,2024-10-14 16:46:43.729780,4
S041,2024-10-15 16:46:43.729780,3
S041,2024-10-16 16:46:43.729780,2
S041,2024-10-17 16:46:43.729780,2
S042,2024-09-18 16:46:43.729780,3
S042,2024-09-19 16:46:43.729780,3
S042,2024-09-20 16:46:43.729780,1
S042,2024-09-21 16:46:43.729780,3
S042,2024-09-22 16:46:43.729780,3
S042,2024-09-23 16:46:43.729780,0
S042,2024-09-24 16:46:43.729780,4
S042,2024-09-25 16:46:43.729780,4
S042,2024-09-26 16:46:43.729780,2
S042,2024-09-27 16:46:43.729780,2
S042,2024-09-28 16:46:43.729780,2
S042,2024-09-29 16:46:43.729780,0
S042,2024-09-30 16:46:43.729780,2
S042,2024-10-01 16:46:43.729780,2
S042,2024-10-02 16:46:43.729780,3
S042,2024-10-03 16:46:43.729780,0
S042,2024-10-04 16:46:43.729780,1
S042,2024-10-05 16:46:43.729780,3
S042,2024-10-06 16:46:43.729780,3
S042,2024-10-07 16:46:43.729780,4
S042,2024-10-08 16:46:43.729780,0
S042,2024-10-09 16:46:43.729780,3
S042,2024-10-10 16:46:43.729780,1
S042,2024-10-11 16:46:43.729780,2
S042,2024-10-12 16:46:43.729780,5
S042,2024-10-13 16:46:43.729780,0
S042,2024-10-14 16:46:43.729780,1
S042,2024-10-15 16:46:43.729780,3
S042,2024-10-16 16:46:43.729780,3
S042,2024-10-17 16:46:43.729780,1
S043,2024-09-18 16:46:43.729780,0
S043,2024-09-19 16:46:43.729780,3
S043,2024-09-20 16:46:43.729780,3
S043,2024-09-21 16:46:43.729780,0
S043,2024-09-22 16:46:43.729780,2
S043,2024-09-23 16:46:43.729780,0
S043,2024-09-24 16:46:43.729780,4
S043,2024-09-25 16:46:43.729780,0
S043,2024-09-26 16:46:43.729780,2
S043,2024-09-27 16:46:43.729780,1
S043,2024-09-28 16:46:43.729780,0
S043,2024-09-29 16:46:43.729780,1
S043,2024-09-30 16:46:43.729780,2
S043,2024-10-01 16:46:43.729780,5
S043,2024-10-02 16:46:43.729780,1
S043,2024-10-03 16:46:43.729780,3
S043,2024-10-04 16:46:43.729780,1
S043,2024-10-05 16:46:43.729780,5
S043,2024-10-06 16:46:43.729780,2
S043,2024-10-07 16:46:43.729780,0
S043,2024-10-08 16:46:43.729780,1
S043,2024-10-09 16:46:43.729780,2
S043,2024-10-10 16:46:43.729780,0
S043,2024-10-11 16:46:43.729780,1
S043,2024-10-12 16:46:43.729780,3
S043,2024-10-13 16:46:43.729780,0
S043,2024-10-14 16:46:43.729780,0
S043,2024-10-15 16:46:43.729780,2
S043,2024-10-16 16:46:43.729780,2
S043,2024-10-17 16:46:43.729780,2
S044,2024-09-18 16:46:43.729780,4
S044,2024-09-19 16:46:43.729780,3
S044,2024-09-20 16:46:43.729780,1
S044,2024-09-21 16:46:43.729780,3
S044,2024-09-22 16:46:43.729780,1
S044,2024-09-23 16:46:43.729780,3
S044,2024-09-24 16:46:43.729780,3
S044,2024-09-25 16:46:43.729780,2
S044,2024-09-26 16:46:43.729780,3
S044,2024-09-27 16:46:43.729780,2
S044,2024-09-28 16:46:43.729780,3
S044,2024-09-29 16:46:43.729780,1
S044,2024-09-30 16:46:43.729780,3
S044,2024-10-01 16:46:43.729780,2
S044,2024-10-02 16:46:43.729780,4
S044,2024-10-03 16:46:43.729780,3
S044,2024-10-04 16:46:43.729780,1
S044,2024-10-05 16:46:43.729780,1
S044,2024-10-06 16:46:43.729780,2
S044,2024-10-07 16:46:43.729780,4
S044,2024-10-08 16:46:43.729780,2
S044,2024-10-09 16:46:43.729780,3
S044,2024-10-10 16:46:43.729780,1
S044,2024-10-11 16:46:43.729780,2
S044,2024-10-12 16:46:43.729780,4
S044,2024-10-13 16:46:43.729780,4
S044,2024-10-14 16:46:43.729780,1
S044,2024-10-15 16:46:43.729780,3
S044,2024-10-16 16:46:43.729780,0
S044,2024-10-17 16:46:43.729780,2
S045,2024-09-18 16:46:43.729780,5
S045,2024-09-19 16:46:43.729780,1
S045,2024-09-20 16:46:43.729780,2
S045,2024-09-21 16:46:43.729780,2
S045,2024-09-22 16:46:43.729780,0
S045,2024-09-23 16:46:43.729780,3
S045,2024-09-24 16:46:43.729780,1
S045,2024-09-25 16:46:43.729780,4
S045,2024-09-26 16:46:43.729780,5
S045,2024-09-27 16:46:43.729780,3
S045,2024-09-28 16:46:43.729780,2
